audio_path,reference,prediction,source,duration_seconds,speaker_id,audio_cluster,split,cluster_metadata,text_cluster,duration_seconds_metadata,speaker_id_metadata,split_metadata,transcript,sample_wer,sample_cer,reference_word_count,prediction_word_count,reference_char_count,prediction_char_count,duration_bucket,dominant_error,num_substitutions,num_deletions,num_insertions,num_word_edits
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20349613.mp3,consider că este o problemă foarte importantă,consider că este o problemă foarte importantă,common_voice,3.15,cv_6486f34a1acf0ebdd2cb08a3af7ed27303111ef76604d30d88b7fab933ad776315df6fc193214d8a465af16c6b86c8c10087bf3f40346dc873f5add725441e3f,1,test,1,0,3.15,cv_6486f34a1acf0ebdd2cb08a3af7ed27303111ef76604d30d88b7fab933ad776315df6fc193214d8a465af16c6b86c8c10087bf3f40346dc873f5add725441e3f,test,consider că este o problemă foarte importantă,0.0,0.0,7,7,45,45,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23676670.mp3,va trebui să revin cu un răspuns,va trebui să revin cu un răspuns,common_voice,3.102,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,1,test,1,3,3.102,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,test,va trebui să revin cu un răspuns,0.0,0.0,7,7,32,32,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23676671.mp3,astăzi nu mai putem schimba acest fapt,astăzi nu mai putem schimba acest fapt,common_voice,3.75,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,0,test,0,3,3.75,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,test,astăzi nu mai putem schimba acest fapt,0.0,0.0,7,7,38,38,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23676672.mp3,ei nu pot fugi de această realitate,ei nu pot fugi de această realitate,common_voice,3.39,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,0,test,0,1,3.39,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,test,ei nu pot fugi de această realitate,0.0,0.0,7,7,35,35,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23676673.mp3,de această dată este un anunț oficial,de această dată este un anunț oficial,common_voice,3.702,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,0,test,0,0,3.702,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,test,de această dată este un anunț oficial,0.0,0.0,7,7,37,37,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23676674.mp3,venitul din ultimele două luni al acestor cupluri a fost practic zero,venitul din ultimile două luni al acestor cupluri a fost practic zero,common_voice,5.622,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,2,test,2,3,5.622,cv_6f4f2e045e893f571fef06f77bcb9f0a3660b34823c03622865712992db6ae13fccbdbe75c34b9865811e9ad843396aa0c79aab3c78ba7a995b1b3a7845bec61,test,venitul din ultimele două luni al acestor cupluri a fost practic zero,0.08333333333333333,0.014492753623188406,12,12,69,69,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25181355.mp3,nu are ea legătură cu controlul politic,nu are alecătură cu controlul politic,common_voice,4.364,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,2,test,2,3,4.364,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,test,nu are ea legătură cu controlul politic,0.2857142857142857,0.07692307692307693,7,6,39,37,medium_3_6s,substitution,1,1,0,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25181356.mp3,avem resursele pentru a le face față,avem resursele pentru a le faci o față,common_voice,4.075,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,1,test,1,3,4.075,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,test,avem resursele pentru a le face față,0.2857142857142857,0.08333333333333333,7,8,36,38,medium_3_6s,substitution,1,0,1,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25181357.mp3,polițiștii au luat probe aseară de la locul incidentului,polițiște au luat probe a să arăt la locul incidentului,common_voice,4.436,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,0,test,0,1,4.436,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,test,polițiștii au luat probe aseară de la locul incidentului,0.4444444444444444,0.14285714285714285,9,10,56,55,medium_3_6s,substitution,3,0,1,4
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25181359.mp3,nu este o rușine să copiezi,nu este o rușină să copiați,common_voice,3.103,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,1,test,1,0,3.103,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,test,nu este o rușine să copiezi,0.3333333333333333,0.1111111111111111,6,6,27,27,medium_3_6s,substitution,2,0,0,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25181360.mp3,prin urmare votez în favoarea rezoluției,prin urmare votez în favoarea rezoluții,common_voice,4.075,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,1,test,1,3,4.075,cv_79c4b2af95757760dfed8e58d50a0481001725d194146a6a8a87a7976fa7ac66272967f7ed10ce039b814fe513a1ba1029f7410968e5bc7ef3dfc6cb3dd3eb73,test,prin urmare votez în favoarea rezoluției,0.16666666666666666,0.025,6,6,40,39,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25383838.mp3,nu pentru îndrumătoarea de an ci pentru prietena lui,nu pentru un drumătoare de ani și pentru prieten alui,common_voice,4.723,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,0,test,0,1,4.723,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,test,nu pentru îndrumătoarea de an ci pentru prietena lui,0.6666666666666666,0.1346153846153846,9,10,52,53,medium_3_6s,substitution,5,0,1,6
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25383839.mp3,susțin să continuăm pe această cale,susțin să continuăm pe această cale,common_voice,3.643,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,0,test,0,3,3.643,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,test,susțin să continuăm pe această cale,0.0,0.0,6,6,35,35,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25383840.mp3,așadar de ce nu interveniți imediat,așadar de ce nu interveniți imediat,common_voice,4.255,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,0,test,0,1,4.255,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,test,așadar de ce nu interveniți imediat,0.0,0.0,6,6,35,35,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25383841.mp3,acest lucru pur și simplu nu este suficient,acest lucru pur și simplu nu este suficient,common_voice,4.075,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,0,test,0,4,4.075,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,test,acest lucru pur și simplu nu este suficient,0.0,0.0,8,8,43,43,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25383842.mp3,ce anume se află la baza acestor argumente,ce anume se află la baza acestor argumente,common_voice,4.003,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,1,test,1,3,4.003,cv_a8d68676b39ba64a0545921938a74645740769e08df56a6b7561ce7f6db381aa645afbdc5b988663684e565e717818de3f9bacf3b8eccef5e253e41263908c5c,test,ce anume se află la baza acestor argumente,0.0,0.0,8,8,42,42,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21823588.mp3,cât de mari sunt indemnizațiile românilor care au lucrat legal în străinătate,cât de mari sunt indemnizațiile românilor care au lucrat legal în străinătate,common_voice,7.59,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,2,test,2,1,7.59,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,test,cât de mari sunt indemnizațiile românilor care au lucrat legal în străinătate,0.0,0.0,12,12,77,77,long_>6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21823590.mp3,insistență asupra drepturilor omului însă nu izolare,insistență a supra drepturilor omului însă nu izolare,common_voice,6.102,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,2,test,2,3,6.102,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,test,insistență asupra drepturilor omului însă nu izolare,0.2857142857142857,0.019230769230769232,7,8,52,53,long_>6s,substitution,1,0,1,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21823592.mp3,veți ridica această problemă la o dată ulterioară,veți ridică această problemă la o dată ulterioră,common_voice,5.742,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,2,test,2,3,5.742,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,test,veți ridica această problemă la o dată ulterioară,0.25,0.04081632653061224,8,8,49,48,medium_3_6s,substitution,2,0,0,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21823594.mp3,mecanismele sofisticate nu creează valoare și bogăție,mecanismele s-au festicat de nu crează valoare și văgăție,common_voice,5.19,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,2,test,2,3,5.19,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,test,mecanismele sofisticate nu creează valoare și bogăție,0.7142857142857143,0.18867924528301888,7,9,53,57,medium_3_6s,substitution,3,0,2,5
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21823596.mp3,așadar nicio schimbare în acest sens,așadar nicio schimbare în acest sens,common_voice,4.182,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,1,test,1,3,4.182,cv_b4c5a1499973057f4ecd8d83e564ba4339a9d51476e6a78f120d9bc35b40211429c5c15bc324eb98b13417a5ea5031002f18c3a6bca4fb6182e1efc744a74262,test,așadar nicio schimbare în acest sens,0.0,0.0,6,6,36,36,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25287989.mp3,nu am putut-o sfătui să nu plătească banii,nu am putut o asfătui să nu plătească bani,common_voice,4.147,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,1,test,1,3,4.147,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,test,nu am putut-o sfătui să nu plătească banii,0.5,0.07142857142857142,8,9,42,42,medium_3_6s,substitution,3,0,1,4
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25287990.mp3,permiteți-mi să vă dau câteva exemple,permiteți-mi să vă dau câteva exemple,common_voice,3.643,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,1,test,1,3,3.643,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,test,permiteți-mi să vă dau câteva exemple,0.0,0.0,6,6,37,37,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25287991.mp3,dezastrele au continuat să crească în număr,dezaastrele au continuat să crească în număr,common_voice,4.364,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,0,test,0,3,4.364,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,test,dezastrele au continuat să crească în număr,0.14285714285714285,0.023255813953488372,7,7,43,44,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25287992.mp3,președinția nu ar trebui să se lase intimidată,președinția nu ar trebui să se lase intimidată,common_voice,4.688,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,0,test,0,3,4.688,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,test,președinția nu ar trebui să se lase intimidată,0.0,0.0,8,8,46,46,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25287993.mp3,acest lucru ar trebui realizat în statele naționale,acest lucru ar trebui realizat în statele naționale,common_voice,4.508,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,2,test,2,4,4.508,cv_b62e91eb06ac410329e803abeb7d5d1bca1b76e80d5fb8b462404914d86e99853a74bd06d947ace86bc85fa6a562cfa6ad21252eefcbee8454630fb2e4e44b1e,test,acest lucru ar trebui realizat în statele naționale,0.0,0.0,8,8,51,51,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963979.mp3,acest lucru este vital în opinia mea,acest lucru este vital în opinia mea,common_voice,5.19,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,4,5.19,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,acest lucru este vital în opinia mea,0.0,0.0,7,7,36,36,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963980.mp3,trebuie să le salvăm integritatea personală,trebuie să le salvăm integritatea personală,common_voice,5.862,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,2,5.862,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,trebuie să le salvăm integritatea personală,0.0,0.0,6,6,43,43,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963981.mp3,raportul privește supravegherea bugetară în zona euro,raportul privește supravegherea bugetară în zona euro,common_voice,5.67,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,3,5.67,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,raportul privește supravegherea bugetară în zona euro,0.0,0.0,7,7,53,53,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963982.mp3,cred că acest lucru este destul de semnificativ,cred că acest lucru este destul desamnificativ,common_voice,4.902,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,4,4.902,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,cred că acest lucru este destul de semnificativ,0.25,0.0425531914893617,8,7,47,46,medium_3_6s,substitution,1,1,0,2
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23963983.mp3,trebuie să fim foarte precauți în acest proces,trebuie să fim foarte precauți în acest proces,common_voice,4.782,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,2,test,2,2,4.782,cv_bd0ba70aca7fd965da7bcbad091d69448d7ece414efcda9b4579b2f392eed0ac368f9ad126ec7d2fe70dbc44ee4681be08170472cbf1dd4e613c3cb4e6607443,test,trebuie să fim foarte precauți în acest proces,0.0,0.0,8,8,46,46,medium_3_6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554949.mp3,pentru mine personal acesta nu este consecvent,pentru mine personal acesta nu este consecvent,common_voice,7.134,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,0,7.134,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,pentru mine personal acesta nu este consecvent,0.0,0.0,7,7,46,46,long_>6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554950.mp3,un bănuț economisit este un bănuț câștigat,un bănuț economicit este un bănuț câștigat,common_voice,5.694,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,0,5.694,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,un bănuț economisit este un bănuț câștigat,0.14285714285714285,0.023809523809523808,7,7,42,42,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554951.mp3,stația de la penny market nu va fi funcțională pe durata lucrărilor,stația de la penny market nu va fi funcțională pe durata lucrărilor,common_voice,6.966,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,1,6.966,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,stația de la penny market nu va fi funcțională pe durata lucrărilor,0.0,0.0,12,12,67,67,long_>6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554952.mp3,nu trebuie să facem nicio greșeală aici,nu trebuie să facem nicio greșală aici,common_voice,4.758,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,0,test,0,2,4.758,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,nu trebuie să facem nicio greșeală aici,0.14285714285714285,0.02564102564102564,7,7,39,38,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23554953.mp3,planificăm de asemenea să urmăm o abordare paralelă,planificăm de asemenea să urmăm o abordare paralelă,common_voice,6.558,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,2,test,2,1,6.558,cv_d87b218db2d0dbe6a7274285d6a1fa7ba0eab509df27c5385a1c760c43642748d3e3f3c2d260c893c07f48bc184541e0fb8abe88578c187999711fbfa22c9e0d,test,planificăm de asemenea să urmăm o abordare paralelă,0.0,0.0,8,8,51,51,long_>6s,none,0,0,0,0
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609792.mp3,aceasta este intenția mea în orice caz,această este intenția mea în orice caz,common_voice,3.822,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,0,test,0,0,3.822,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,aceasta este intenția mea în orice caz,0.14285714285714285,0.02631578947368421,7,7,38,38,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609793.mp3,țăranii își cultivă în fiecare an de-ale gurii,feranii își cultiv în fiecare an de aleguri,common_voice,3.39,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,0,test,0,1,3.39,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,țăranii își cultivă în fiecare an de-ale gurii,0.5,0.13043478260869565,8,8,46,43,medium_3_6s,substitution,4,0,0,4
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609794.mp3,este o certitudine pentru toate serviciile noastre secrete,este o certitudine pentru toate servicile noastre secrete,common_voice,4.23,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,0,test,0,0,4.23,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,este o certitudine pentru toate serviciile noastre secrete,0.125,0.017241379310344827,8,8,58,57,medium_3_6s,substitution,1,0,0,1
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23609795.mp3,cred că este un lucru evident,cred că este un lucru evident,common_voice,2.43,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,1,test,1,0,2.43,cv_e616340ed916140db415bdc9216e219f8bf06039fafca7e49c729c7bece204460bda37f35fa1a3e416e22d9953bf2dd7b13011117895ab18930aebd8b8b1f372,test,cred că este un lucru evident,0.0,0.0,6,6,29,29,short_<3s,none,0,0,0,0
