audio_path,transcript,source,duration_seconds,difficulty_rating,speaker_id,recording_id,observation,cluster,split,cv_path,age,gender,accents,variant,up_votes,down_votes,segment,duration_bucket,word_count,char_count
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20964753.mp3,nu a avut loc nicio negociere,common_voice,3.63,1,cv_e8c8fbfa0cf8670cfc3bd2e2093b5799cec10be528a98ab0f7ba39cb174f993696a422c406ae3c9ff0679153a0e97cf865d7ee5f9cb4b31f2081a0667353f72b,cv_common_voice_ro_20964753.mp3,,1,train,common_voice_ro_20964753.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,29
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25135262.mp3,rămân multe de făcut în acest domeniu,common_voice,5.407,1,cv_fec6b83b78a2e7423a5986b1b0a439395162a05c6f952bb688b07aed05840ee89ff21e4cc6b266c61cc6845b881b64538e51c87577139c9d37bdb50d7cfab7c0,cv_common_voice_ro_25135262.mp3,,0,test,common_voice_ro_25135262.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25135265.mp3,este un cutremur nou cu o cauză diferită,common_voice,4.652,1,cv_fec6b83b78a2e7423a5986b1b0a439395162a05c6f952bb688b07aed05840ee89ff21e4cc6b266c61cc6845b881b64538e51c87577139c9d37bdb50d7cfab7c0,cv_common_voice_ro_25135265.mp3,,1,test,common_voice_ro_25135265.mp3,unknown,unknown,unknown,unknown,2,1,,medium_3_6s,8,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25135266.mp3,acest lucru trebuie realizat cât mai curând posibil,common_voice,5.588,1,cv_fec6b83b78a2e7423a5986b1b0a439395162a05c6f952bb688b07aed05840ee89ff21e4cc6b266c61cc6845b881b64538e51c87577139c9d37bdb50d7cfab7c0,cv_common_voice_ro_25135266.mp3,,1,test,common_voice_ro_25135266.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,51
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25135267.mp3,de asemenea covei a fost iertat de magistrați și în alte rânduri,common_voice,5.912,1,cv_fec6b83b78a2e7423a5986b1b0a439395162a05c6f952bb688b07aed05840ee89ff21e4cc6b266c61cc6845b881b64538e51c87577139c9d37bdb50d7cfab7c0,cv_common_voice_ro_25135267.mp3,,0,test,common_voice_ro_25135267.mp3,unknown,unknown,unknown,unknown,2,1,,medium_3_6s,12,64
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972465.mp3,discuția a fost într-adevăr foarte interesantă,common_voice,4.902,1,cv_0fb8b7630b08a59af50832ccc074cfac0c58e5fc03e4200c7ff621debfbf586a0582063c1c5a6f097a19da611bb0424a677698c4a028483e0e80e2a15f44211b,cv_common_voice_ro_23972465.mp3,,1,validation,common_voice_ro_23972465.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,46
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972466.mp3,trebuie făcut ceva și în legătură cu comerțul,common_voice,4.59,1,cv_0fb8b7630b08a59af50832ccc074cfac0c58e5fc03e4200c7ff621debfbf586a0582063c1c5a6f097a19da611bb0424a677698c4a028483e0e80e2a15f44211b,cv_common_voice_ro_23972466.mp3,,0,validation,common_voice_ro_23972466.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972468.mp3,este vorba despre un concept integrat,common_voice,4.11,1,cv_0fb8b7630b08a59af50832ccc074cfac0c58e5fc03e4200c7ff621debfbf586a0582063c1c5a6f097a19da611bb0424a677698c4a028483e0e80e2a15f44211b,cv_common_voice_ro_23972468.mp3,,0,validation,common_voice_ro_23972468.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972470.mp3,cum putem să combatem acest lucru,common_voice,3.582,1,cv_0fb8b7630b08a59af50832ccc074cfac0c58e5fc03e4200c7ff621debfbf586a0582063c1c5a6f097a19da611bb0424a677698c4a028483e0e80e2a15f44211b,cv_common_voice_ro_23972470.mp3,,0,validation,common_voice_ro_23972470.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23972471.mp3,trebuie să ne menținem pe poziții,common_voice,3.582,1,cv_0fb8b7630b08a59af50832ccc074cfac0c58e5fc03e4200c7ff621debfbf586a0582063c1c5a6f097a19da611bb0424a677698c4a028483e0e80e2a15f44211b,cv_common_voice_ro_23972471.mp3,,1,validation,common_voice_ro_23972471.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25472483.mp3,trebuie să fie formulate principii directoare,common_voice,4.416,1,cv_100735a964a7f2525a170298710c7900600e184f540e6c2d197c14d2e03e3adde99f0986601fc0a1dd752db1381be8ce08779e1afb1aed0010962a450cd620c8,cv_common_voice_ro_25472483.mp3,,0,train,common_voice_ro_25472483.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25472484.mp3,avem multe exemple de acest fel,common_voice,3.804,1,cv_100735a964a7f2525a170298710c7900600e184f540e6c2d197c14d2e03e3adde99f0986601fc0a1dd752db1381be8ce08779e1afb1aed0010962a450cd620c8,cv_common_voice_ro_25472484.mp3,,0,train,common_voice_ro_25472484.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,31
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25472485.mp3,acestea sunt o problemă politică majoră,common_voice,4.2,1,cv_100735a964a7f2525a170298710c7900600e184f540e6c2d197c14d2e03e3adde99f0986601fc0a1dd752db1381be8ce08779e1afb1aed0010962a450cd620c8,cv_common_voice_ro_25472485.mp3,,0,train,common_voice_ro_25472485.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,39
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25472486.mp3,aș vrea să contrazic această afirmație foarte ferm,common_voice,5.1,1,cv_100735a964a7f2525a170298710c7900600e184f540e6c2d197c14d2e03e3adde99f0986601fc0a1dd752db1381be8ce08779e1afb1aed0010962a450cd620c8,cv_common_voice_ro_25472486.mp3,,0,train,common_voice_ro_25472486.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,50
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25472487.mp3,acum negociază pentru achiziționarea unei a doua mori afacerile luând amploare,common_voice,6.864,1,cv_100735a964a7f2525a170298710c7900600e184f540e6c2d197c14d2e03e3adde99f0986601fc0a1dd752db1381be8ce08779e1afb1aed0010962a450cd620c8,cv_common_voice_ro_25472487.mp3,,2,train,common_voice_ro_25472487.mp3,unknown,unknown,unknown,unknown,2,0,,long_>6s,11,78
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_24021373.mp3,a fost acuzat pentru săvârșirea infracțiunii de neglijență în serviciu,common_voice,5.84,1,cv_2365e85c2d32ddd8f25524848a1e1d2668322d2a91d615b43333b03ace4d7a21d5289470a572094798ccab8bca4321951b885855a25fc910cb3a86a101e99004,cv_common_voice_ro_24021373.mp3,,2,test,common_voice_ro_24021373.mp3,teens,male_masculine,unknown,unknown,2,0,,medium_3_6s,10,70
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_24021374.mp3,nu știam nici dacă e bine nici dacă e rău,common_voice,4.904,1,cv_2365e85c2d32ddd8f25524848a1e1d2668322d2a91d615b43333b03ace4d7a21d5289470a572094798ccab8bca4321951b885855a25fc910cb3a86a101e99004,cv_common_voice_ro_24021374.mp3,,2,test,common_voice_ro_24021374.mp3,teens,male_masculine,unknown,unknown,2,0,,medium_3_6s,10,41
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_24021375.mp3,prin urmare ele vor deveni nerezonabil de mari,common_voice,5.011,1,cv_2365e85c2d32ddd8f25524848a1e1d2668322d2a91d615b43333b03ace4d7a21d5289470a572094798ccab8bca4321951b885855a25fc910cb3a86a101e99004,cv_common_voice_ro_24021375.mp3,,1,test,common_voice_ro_24021375.mp3,teens,male_masculine,unknown,unknown,2,0,,medium_3_6s,8,46
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_24021381.mp3,această decizie trebuie luată la nivel politic,common_voice,5.335,1,cv_2365e85c2d32ddd8f25524848a1e1d2668322d2a91d615b43333b03ace4d7a21d5289470a572094798ccab8bca4321951b885855a25fc910cb3a86a101e99004,cv_common_voice_ro_24021381.mp3,,2,test,common_voice_ro_24021381.mp3,teens,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,46
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_24021382.mp3,nu putem accepta o astfel de discriminare,common_voice,3.967,1,cv_2365e85c2d32ddd8f25524848a1e1d2668322d2a91d615b43333b03ace4d7a21d5289470a572094798ccab8bca4321951b885855a25fc910cb3a86a101e99004,cv_common_voice_ro_24021382.mp3,,0,test,common_voice_ro_24021382.mp3,teens,male_masculine,unknown,unknown,2,0,,medium_3_6s,7,41
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23923732.mp3,această lipsă de sincronie reprezintă un risc,common_voice,5.862,1,cv_279f5216df978e2f5d782b27503c38f41ea97cc07d4fcc15f369d6be07e8894f898afacfaa5fe5f361442c848a7f6747b774788e79cc449db9d39ebac5b78568,cv_common_voice_ro_23923732.mp3,,2,train,common_voice_ro_23923732.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23923733.mp3,am ajuns la un acord asupra principalelor aspecte,common_voice,4.902,1,cv_279f5216df978e2f5d782b27503c38f41ea97cc07d4fcc15f369d6be07e8894f898afacfaa5fe5f361442c848a7f6747b774788e79cc449db9d39ebac5b78568,cv_common_voice_ro_23923733.mp3,,2,train,common_voice_ro_23923733.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,49
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23923734.mp3,persoana respectivă a fost surprinsă într-un moment de neatenție,common_voice,5.19,1,cv_279f5216df978e2f5d782b27503c38f41ea97cc07d4fcc15f369d6be07e8894f898afacfaa5fe5f361442c848a7f6747b774788e79cc449db9d39ebac5b78568,cv_common_voice_ro_23923734.mp3,,1,train,common_voice_ro_23923734.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,9,64
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23923735.mp3,sunt o aluzie la extravaganța noastră,common_voice,4.59,1,cv_279f5216df978e2f5d782b27503c38f41ea97cc07d4fcc15f369d6be07e8894f898afacfaa5fe5f361442c848a7f6747b774788e79cc449db9d39ebac5b78568,cv_common_voice_ro_23923735.mp3,,1,train,common_voice_ro_23923735.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_23923736.mp3,au fost violate torturate și umilite,common_voice,4.95,1,cv_279f5216df978e2f5d782b27503c38f41ea97cc07d4fcc15f369d6be07e8894f898afacfaa5fe5f361442c848a7f6747b774788e79cc449db9d39ebac5b78568,cv_common_voice_ro_23923736.mp3,,0,train,common_voice_ro_23923736.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,36
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21279315.mp3,aceasta este prin urmare o schimbare profundă,common_voice,6.222,1,cv_285442b29db8ba7d4ea1e6ea8453d0ad53e416ee53217545d1ba65514eccdd05f132cb0ba1323ac16c8ac3922db1aafc1334eb72fa4674e425f97770e7bde606,cv_common_voice_ro_21279315.mp3,,2,train,common_voice_ro_21279315.mp3,unknown,unknown,unknown,unknown,2,0,,long_>6s,7,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21279316.mp3,sugerez să luăm în considerare acest lucru,common_voice,4.998,1,cv_285442b29db8ba7d4ea1e6ea8453d0ad53e416ee53217545d1ba65514eccdd05f132cb0ba1323ac16c8ac3922db1aafc1334eb72fa4674e425f97770e7bde606,cv_common_voice_ro_21279316.mp3,,1,train,common_voice_ro_21279316.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,42
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21279317.mp3,nigeria trebuie să facă patru lucruri,common_voice,5.166,1,cv_285442b29db8ba7d4ea1e6ea8453d0ad53e416ee53217545d1ba65514eccdd05f132cb0ba1323ac16c8ac3922db1aafc1334eb72fa4674e425f97770e7bde606,cv_common_voice_ro_21279317.mp3,,1,train,common_voice_ro_21279317.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,37
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21279318.mp3,fiecare clasă are dulăpioare pentru elevi calculatoare și televizoare,common_voice,5.982,1,cv_285442b29db8ba7d4ea1e6ea8453d0ad53e416ee53217545d1ba65514eccdd05f132cb0ba1323ac16c8ac3922db1aafc1334eb72fa4674e425f97770e7bde606,cv_common_voice_ro_21279318.mp3,,2,train,common_voice_ro_21279318.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,9,69
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_21279319.mp3,un acord este un lucru bun,common_voice,4.302,1,cv_285442b29db8ba7d4ea1e6ea8453d0ad53e416ee53217545d1ba65514eccdd05f132cb0ba1323ac16c8ac3922db1aafc1334eb72fa4674e425f97770e7bde606,cv_common_voice_ro_21279319.mp3,,1,train,common_voice_ro_21279319.mp3,unknown,unknown,unknown,unknown,2,1,,medium_3_6s,6,26
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25430400.mp3,am mers în jos,common_voice,2.455,1,cv_2fa60c6366c6a559792a814ab342401de74af13ad9d12aae21d4c4968f88bd2750469e9bc5175a68b2d5231cef8e5e504484c6addb0018aba81f859e67baac26,cv_common_voice_ro_25430400.mp3,,1,train,common_voice_ro_25430400.mp3,unknown,unknown,unknown,unknown,2,0,,short_<3s,4,14
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25430401.mp3,când a coborât însă i-au pus arma la tâmplă,common_voice,4.436,1,cv_2fa60c6366c6a559792a814ab342401de74af13ad9d12aae21d4c4968f88bd2750469e9bc5175a68b2d5231cef8e5e504484c6addb0018aba81f859e67baac26,cv_common_voice_ro_25430401.mp3,,2,train,common_voice_ro_25430401.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,9,43
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25430402.mp3,acest lucru este totuși important pentru populație,common_voice,4.003,1,cv_2fa60c6366c6a559792a814ab342401de74af13ad9d12aae21d4c4968f88bd2750469e9bc5175a68b2d5231cef8e5e504484c6addb0018aba81f859e67baac26,cv_common_voice_ro_25430402.mp3,,0,train,common_voice_ro_25430402.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,50
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25430403.mp3,abia dacă mai sunt lăsate marje,common_voice,3.103,1,cv_2fa60c6366c6a559792a814ab342401de74af13ad9d12aae21d4c4968f88bd2750469e9bc5175a68b2d5231cef8e5e504484c6addb0018aba81f859e67baac26,cv_common_voice_ro_25430403.mp3,,0,train,common_voice_ro_25430403.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,31
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25430404.mp3,cred că responsabilitatea le revine ambelor părți,common_voice,3.967,1,cv_2fa60c6366c6a559792a814ab342401de74af13ad9d12aae21d4c4968f88bd2750469e9bc5175a68b2d5231cef8e5e504484c6addb0018aba81f859e67baac26,cv_common_voice_ro_25430404.mp3,,1,train,common_voice_ro_25430404.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,49
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20865076.mp3,dacă acestea există care ar putea fi ele,common_voice,6.582,1,cv_3db29e9501368d78b91df602e2cad4cabc9359247a13c7e7cd6b505066a82eb29a6a61159e2f888a4017a47add05d22a16a5c84269da3ab0f8613849718647dd,cv_common_voice_ro_20865076.mp3,,2,test,common_voice_ro_20865076.mp3,unknown,unknown,unknown,unknown,2,1,,long_>6s,8,40
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20865077.mp3,cred că aceasta este o propunere foarte echilibrată,common_voice,5.238,1,cv_3db29e9501368d78b91df602e2cad4cabc9359247a13c7e7cd6b505066a82eb29a6a61159e2f888a4017a47add05d22a16a5c84269da3ab0f8613849718647dd,cv_common_voice_ro_20865077.mp3,,2,test,common_voice_ro_20865077.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,51
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20865078.mp3,chiar doresc să subliniez ce s-a menționat aici,common_voice,4.878,1,cv_3db29e9501368d78b91df602e2cad4cabc9359247a13c7e7cd6b505066a82eb29a6a61159e2f888a4017a47add05d22a16a5c84269da3ab0f8613849718647dd,cv_common_voice_ro_20865078.mp3,,1,test,common_voice_ro_20865078.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,47
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20865079.mp3,de asemenea am furnizat stimulente comerciale,common_voice,5.694,1,cv_3db29e9501368d78b91df602e2cad4cabc9359247a13c7e7cd6b505066a82eb29a6a61159e2f888a4017a47add05d22a16a5c84269da3ab0f8613849718647dd,cv_common_voice_ro_20865079.mp3,,2,test,common_voice_ro_20865079.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20865080.mp3,al doilea comentariu se referă la participare,common_voice,4.926,1,cv_3db29e9501368d78b91df602e2cad4cabc9359247a13c7e7cd6b505066a82eb29a6a61159e2f888a4017a47add05d22a16a5c84269da3ab0f8613849718647dd,cv_common_voice_ro_20865080.mp3,,1,test,common_voice_ro_20865080.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20367321.mp3,ce mai așteptăm pentru a-l adopta,common_voice,4.542,1,cv_3dcb9cc2dec1ba192a005aa02b1da90c12e6817027b3fe8a06c9d94b924975c21a6c082fa594939fe103d570c7b9eedce222b35f1d35d103e46bdbe330f3d60d,cv_common_voice_ro_20367321.mp3,,0,test,common_voice_ro_20367321.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20367322.mp3,dacă nu nu vom fi luați în serios,common_voice,4.902,1,cv_3dcb9cc2dec1ba192a005aa02b1da90c12e6817027b3fe8a06c9d94b924975c21a6c082fa594939fe103d570c7b9eedce222b35f1d35d103e46bdbe330f3d60d,cv_common_voice_ro_20367322.mp3,,2,test,common_voice_ro_20367322.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,33
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20367323.mp3,facilitarea vizelor este legată de readmitere,common_voice,5.79,1,cv_3dcb9cc2dec1ba192a005aa02b1da90c12e6817027b3fe8a06c9d94b924975c21a6c082fa594939fe103d570c7b9eedce222b35f1d35d103e46bdbe330f3d60d,cv_common_voice_ro_20367323.mp3,,2,test,common_voice_ro_20367323.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20367324.mp3,aș dori să închei cu două observații concludente,common_voice,6.03,1,cv_3dcb9cc2dec1ba192a005aa02b1da90c12e6817027b3fe8a06c9d94b924975c21a6c082fa594939fe103d570c7b9eedce222b35f1d35d103e46bdbe330f3d60d,cv_common_voice_ro_20367324.mp3,,2,test,common_voice_ro_20367324.mp3,unknown,unknown,unknown,unknown,2,0,,long_>6s,8,48
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_20367325.mp3,este violență structurală și o problemă socială,common_voice,5.982,1,cv_3dcb9cc2dec1ba192a005aa02b1da90c12e6817027b3fe8a06c9d94b924975c21a6c082fa594939fe103d570c7b9eedce222b35f1d35d103e46bdbe330f3d60d,cv_common_voice_ro_20367325.mp3,,2,test,common_voice_ro_20367325.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,47
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_22343821.mp3,acest lucru era valabil în februarie,common_voice,5.382,1,cv_40a3f13525c777c31b0d358265fc3593a5bf88e89a6770afdc15499f9bd4b03c41fca4db93f0a3375854666a25f7f27ee3868e0473f3ba3a5af7b3fa39cd056a,cv_common_voice_ro_22343821.mp3,,2,test,common_voice_ro_22343821.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,36
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_22343822.mp3,aceasta a lipsit în ultimii ani,common_voice,3.702,1,cv_40a3f13525c777c31b0d358265fc3593a5bf88e89a6770afdc15499f9bd4b03c41fca4db93f0a3375854666a25f7f27ee3868e0473f3ba3a5af7b3fa39cd056a,cv_common_voice_ro_22343822.mp3,,1,test,common_voice_ro_22343822.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,31
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_22343823.mp3,aceasta este o dezbatere importantă care ne așteaptă,common_voice,5.262,1,cv_40a3f13525c777c31b0d358265fc3593a5bf88e89a6770afdc15499f9bd4b03c41fca4db93f0a3375854666a25f7f27ee3868e0473f3ba3a5af7b3fa39cd056a,cv_common_voice_ro_22343823.mp3,,2,test,common_voice_ro_22343823.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,52
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_22343824.mp3,acum de unde vor veni locurile de muncă,common_voice,4.062,1,cv_40a3f13525c777c31b0d358265fc3593a5bf88e89a6770afdc15499f9bd4b03c41fca4db93f0a3375854666a25f7f27ee3868e0473f3ba3a5af7b3fa39cd056a,cv_common_voice_ro_22343824.mp3,,1,test,common_voice_ro_22343824.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,39
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_22343825.mp3,europa a rămas în urmă pe plan mondial,common_voice,4.062,1,cv_40a3f13525c777c31b0d358265fc3593a5bf88e89a6770afdc15499f9bd4b03c41fca4db93f0a3375854666a25f7f27ee3868e0473f3ba3a5af7b3fa39cd056a,cv_common_voice_ro_22343825.mp3,,1,test,common_voice_ro_22343825.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,38
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_27676273.mp3,eu sunt pentru continuarea sistemului cotelor,common_voice,4.399,1,cv_41448b1f18e7526a07f7e942ea991bf4724abe7442c5aa801252ef90a870e69bc502f3cfd05399f25c10052d24d2aceb0eb7d66f0c4fa428f9e15236cddbf8ce,cv_common_voice_ro_27676273.mp3,,1,validation,common_voice_ro_27676273.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,45
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_27676350.mp3,steaua e favorită totuși,common_voice,2.708,1,cv_41448b1f18e7526a07f7e942ea991bf4724abe7442c5aa801252ef90a870e69bc502f3cfd05399f25c10052d24d2aceb0eb7d66f0c4fa428f9e15236cddbf8ce,cv_common_voice_ro_27676350.mp3,,1,validation,common_voice_ro_27676350.mp3,unknown,unknown,unknown,unknown,2,0,,short_<3s,4,24
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_27676352.mp3,a fost oribil pur și simplu oribil,common_voice,3.284,1,cv_41448b1f18e7526a07f7e942ea991bf4724abe7442c5aa801252ef90a870e69bc502f3cfd05399f25c10052d24d2aceb0eb7d66f0c4fa428f9e15236cddbf8ce,cv_common_voice_ro_27676352.mp3,,1,validation,common_voice_ro_27676352.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,34
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_27676460.mp3,motivele nu se cunosc consecințele sunt criminale,common_voice,4.471,1,cv_41448b1f18e7526a07f7e942ea991bf4724abe7442c5aa801252ef90a870e69bc502f3cfd05399f25c10052d24d2aceb0eb7d66f0c4fa428f9e15236cddbf8ce,cv_common_voice_ro_27676460.mp3,,0,validation,common_voice_ro_27676460.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,49
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_27676461.mp3,da este foarte încântat să plece,common_voice,3.716,1,cv_41448b1f18e7526a07f7e942ea991bf4724abe7442c5aa801252ef90a870e69bc502f3cfd05399f25c10052d24d2aceb0eb7d66f0c4fa428f9e15236cddbf8ce,cv_common_voice_ro_27676461.mp3,,0,validation,common_voice_ro_27676461.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,6,32
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25376594.mp3,mai am două observații concise de făcut,common_voice,4.795,1,cv_47ee54f7b1f900085818fe353bd364d25cd22c6fb7a353a30a745808ff9afcad3b668f612f4149d8999fa3bca1e13b3a912105742fbfb3c1dc1ca9a68df482a1,cv_common_voice_ro_25376594.mp3,,2,train,common_voice_ro_25376594.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,39
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25376595.mp3,de fapt este cel mai important element,common_voice,4.543,1,cv_47ee54f7b1f900085818fe353bd364d25cd22c6fb7a353a30a745808ff9afcad3b668f612f4149d8999fa3bca1e13b3a912105742fbfb3c1dc1ca9a68df482a1,cv_common_voice_ro_25376595.mp3,,2,train,common_voice_ro_25376595.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,7,38
data/raw/common_voice/cv-corpus-25.0-2026-03-09/ro/clips/common_voice_ro_25376596.mp3,nu ar trebui să fie atât de dificil,common_voice,3.607,1,cv_47ee54f7b1f900085818fe353bd364d25cd22c6fb7a353a30a745808ff9afcad3b668f612f4149d8999fa3bca1e13b3a912105742fbfb3c1dc1ca9a68df482a1,cv_common_voice_ro_25376596.mp3,,0,train,common_voice_ro_25376596.mp3,unknown,unknown,unknown,unknown,2,0,,medium_3_6s,8,35
